,id,nummer,konklusion,vedtaget,kommentar,mødeid,typeid,sagstrinid,opdateringsdato,møde_titel,møde_status,møde_type,møde_periode_startdato,møde_periode_slutdato,møde_periode_type,type,sagstrin_titel,sagstrin_status,sagstrin_type,sagstrin_sag_type,sagstrin_sag_kategori,sagstrin_sag_status,sagstrin_sag_titel,sagstrin_sag_titelkort,sagstrin_periode_start,sagstrin_periode_slut,sagstrin_periode_type,merged,year
7714,7791,304,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.",True,,10690,4,222059.0,2021-02-23T13:33:19.467,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Ændringsforslag,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af lov om kommuners og regioners indkøb i forbindelse med håndtering af covid-19. (Forlængelse af lovens gyldighedsperiode).,Om forlængelse af gyldighedsperioden for kommuners og regioners indkøb i forbindelse med håndtering af covid-19. ,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om kommuners og regioners indkøb i forbindelse med håndtering af covid-19. (Forlængelse af lovens gyldighedsperiode).,Om forlængelse af gyldighedsperioden for kommuners og regioners indkøb i forbindelse med håndtering af covid-19. ",2020
7715,7792,305,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.",True,,10690,1,222533.0,2021-02-23T13:34:13.783,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af lov om midlertidig udskydelse af angivelses- og betalingsfrister m.v. på skatteområdet i forbindelse med covid-19, lov om rentefrie lån svarende til indberettet A-skat og arbejdsmarkedsbidrag i forbindelse med covid-19 og lov om rentefrie lån svarende til angivet moms og lønsumsafgift og fremrykket udbetaling af skattekreditter m.v. i forbindelse med covid-19. (Udskydelse af betalingsfrister for A-skat og arbejdsmarkedsbidrag, udvidelse af A-skattelåneordningen og udvidelse af momslåneordningen som følge af covid-19 m.v.).",Om udskydelse af angivelses- og betalingsfrister m.v. på skatteområdet i forbindelse med covid-19 m.v.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om midlertidig udskydelse af angivelses- og betalingsfrister m.v. på skatteområdet i forbindelse med covid-19, lov om rentefrie lån svarende til indberettet A-skat og arbejdsmarkedsbidrag i forbindelse med covid-19 og lov om rentefrie lån svarende til angivet moms og lønsumsafgift og fremrykket udbetaling af skattekreditter m.v. i forbindelse med covid-19. (Udskydelse af betalingsfrister for A-skat og arbejdsmarkedsbidrag, udvidelse af A-skattelåneordningen og udvidelse af momslåneordningen som følge af covid-19 m.v.).,Om udskydelse af angivelses- og betalingsfrister m.v. på skatteområdet i forbindelse med covid-19 m.v.",2020
7716,7793,306,"Forslaget blev vedtaget. For stemte 76 (S, V, DF, RV, KF, LA og Jens Rohde (UFG)), imod stemte 19 (SF, EL, NB, ALT og UFG), hverken for eller imod stemte 0.",True,Ved en fejl stemte NB imod forslaget.,10690,1,220697.0,2021-02-23T13:35:36.483,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af ejendomsvurderingsloven og forskellige andre love. (Ansættelse af grundværdier for erhvervsejendomme m.v.). ,Om ansættelse af grundværdier for erhvervsejendomme m.v.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 76 (S, V, DF, RV, KF, LA og Jens Rohde (UFG)), imod stemte 19 (SF, EL, NB, ALT og UFG), hverken for eller imod stemte 0.,Forslag til lov om ændring af ejendomsvurderingsloven og forskellige andre love. (Ansættelse af grundværdier for erhvervsejendomme m.v.). ,Om ansættelse af grundværdier for erhvervsejendomme m.v.",2020
7717,7794,307,"Forslaget blev vedtaget. For stemte 93 (S, V, DF, SF, RV, EL, KF, LA, ALT og UFG), imod stemte 2 (NB), hverken for eller imod stemte 0.",True,,10690,1,219459.0,2021-02-23T13:36:40.12,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af lov om midlertidige foranstaltninger på børne- og undervisningsområdet og folkehøjskoleområdet og for den frie folkeoplysende virksomhed til forebyggelse og afhjælpning i forbindelse med covid-19. (Forlængelse af lovens gyldighed).,"Om forlængelse af gyldighed på loven om midlertidige foranstaltninger på folkehøjskoleområdet, den frie folkeoplysende virksomhed og på børne- og undervisningsområdet i forbindelse med covid-19.  ",2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 93 (S, V, DF, SF, RV, EL, KF, LA, ALT og UFG), imod stemte 2 (NB), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om midlertidige foranstaltninger på børne- og undervisningsområdet og folkehøjskoleområdet og for den frie folkeoplysende virksomhed til forebyggelse og afhjælpning i forbindelse med covid-19. (Forlængelse af lovens gyldighed).,Om forlængelse af gyldighed på loven om midlertidige foranstaltninger på folkehøjskoleområdet, den frie folkeoplysende virksomhed og på børne- og undervisningsområdet i forbindelse med covid-19.  ",2020
7718,7795,308,"Forslaget blev vedtaget. For stemte 68 (S, V, DF, KF og LA), imod stemte 25 (SF, RV, EL, ALT og UFG), hverken for eller imod stemte 2 (NB).",True,,10690,1,218319.0,2021-02-23T13:37:46.313,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af lov om ændring af lov om politiets virksomhed. (Ophævelse af udløbsklausul for udvidet bemyndigelse til at fastsætte regler om zoneforbud).,Ophævelse af udløbsklausul for udvidet bemyndigelse til at fastsætte regler om zoneforbud.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 68 (S, V, DF, KF og LA), imod stemte 25 (SF, RV, EL, ALT og UFG), hverken for eller imod stemte 2 (NB).,Forslag til lov om ændring af lov om ændring af lov om politiets virksomhed. (Ophævelse af udløbsklausul for udvidet bemyndigelse til at fastsætte regler om zoneforbud).,Ophævelse af udløbsklausul for udvidet bemyndigelse til at fastsætte regler om zoneforbud.",2020
7719,7796,309,"Forslaget blev vedtaget. For stemte 80 (S, V, DF, SF, Christian Juhl (EL), KF, NB, LA og Jens Rohde (UFG)), imod stemte 16 (RV, EL, ALT og UFG), hverken for eller imod stemte 0.",True,,10690,1,221053.0,2021-02-23T13:38:16.813,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af lov om ændring af straffeloven, retsplejeloven og udlændingeloven. (Udskydelse af solnedgangsklausul).","Om udskydelse af solnedgangsklausul i lov om ændring af straffe-, retspleje- og udlændingeloven.",2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 80 (S, V, DF, SF, Christian Juhl (EL), KF, NB, LA og Jens Rohde (UFG)), imod stemte 16 (RV, EL, ALT og UFG), hverken for eller imod stemte 0.,Forslag til lov om ændring af lov om ændring af straffeloven, retsplejeloven og udlændingeloven. (Udskydelse af solnedgangsklausul).,Om udskydelse af solnedgangsklausul i lov om ændring af straffe-, retspleje- og udlændingeloven.",2020
7720,7797,310,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.",True,,10690,1,221273.0,2021-02-23T13:39:01.1,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af straffeloven og lov om erstatningsansvar. (Styrket indsats mod farlig kørsel m.v.).,Om styrket indsats mod farlig kørsel m.v.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.,Forslag til lov om ændring af straffeloven og lov om erstatningsansvar. (Styrket indsats mod farlig kørsel m.v.).,Om styrket indsats mod farlig kørsel m.v.",2020
7721,7798,311,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.",True,,10690,1,221245.0,2021-02-23T13:39:42.613,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,Forslag til lov om ændring af SU-loven. (Forhøjelse af fribeløb og forlængelse af bestemmelser om udvidede SU-lånemuligheder som følge af covid-19).,Om forhøjelse af fribeløb og forlængelse af bestemmelser om udvidede SU-lånemuligheder som følge af covid-19.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 95 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.,Forslag til lov om ændring af SU-loven. (Forhøjelse af fribeløb og forlængelse af bestemmelser om udvidede SU-lånemuligheder som følge af covid-19).,Om forhøjelse af fribeløb og forlængelse af bestemmelser om udvidede SU-lånemuligheder som følge af covid-19.",2020
7722,7799,312,"Forslaget blev vedtaget. For stemte 66 (S, V, RV, KF og UFG), imod stemte 20 (DF, EL, NB, LA og ALT), hverken for eller imod stemte 8 (SF).",True,Af tekniske årsager fik Per Larsen (KF) ikke afgivet sin stemme til endelig vedtagelse af lovforslaget.,10690,1,220270.0,2021-02-23T13:40:52.527,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,3. behandling,Behandlet/Vedtaget,[17 '3. behandling' '2015-04-17T11:36:50.753'],Lovforslag,[13 'Regeringsforslag' '2015-05-27T13:49:30.737'],Stadfæstet,"Forslag til lov om ændring af sundhedsloven. (Autoriserede 
sundhedspersoners adgang til at indhente genetiske oplysninger, der opbevares i Nationalt Genomcenter, til brug for beslutningsstøtte).","Om autoriserede sundhedspersoners adgang til at indhente genetiske oplysninger, der opbevares i Nationalt Genomcenter, til brug for beslutningsstøtte.",2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 66 (S, V, RV, KF og UFG), imod stemte 20 (DF, EL, NB, LA og ALT), hverken for eller imod stemte 8 (SF).,Forslag til lov om ændring af sundhedsloven. (Autoriserede 
sundhedspersoners adgang til at indhente genetiske oplysninger, der opbevares i Nationalt Genomcenter, til brug for beslutningsstøtte).,Om autoriserede sundhedspersoners adgang til at indhente genetiske oplysninger, der opbevares i Nationalt Genomcenter, til brug for beslutningsstøtte.",2020
7723,7800,313,"Forslaget blev forkastet. For stemte 12 (DF, NB og LA), imod stemte 83 (S, V, SF, RV, EL, KF, ALT og UFG), hverken for eller imod stemte 0.",False,,10690,1,215673.0,2021-02-23T13:42:22.343,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Forkastet,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh./Forkastet,Forslag til folketingsbeslutning om flagning i Folketinget.,Om flagning i Folketinget.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev forkastet. For stemte 12 (DF, NB og LA), imod stemte 83 (S, V, SF, RV, EL, KF, ALT og UFG), hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om flagning i Folketinget.,Om flagning i Folketinget.",2020
7724,7801,314,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.",True,,10690,1,215471.0,2021-02-23T13:43:53.29,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Vedtaget,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh/Vedtaget,Forslag til folketingsbeslutning om at sikre en øget tilslutning til hpv-vaccination.,Om at sikre en øget tilslutning til hpv-vaccination.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, SF, RV, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om at sikre en øget tilslutning til hpv-vaccination.,Om at sikre en øget tilslutning til hpv-vaccination.",2020
7725,7802,315,"Forslaget blev forkastet. For stemte 10 (EL, ALT og UFG), imod stemte 83 (S, V, DF, SF, RV, KF, LA og Jens Rohde (UFG)), hverken for eller imod stemte 2 (NB).",False,,10690,1,216461.0,2021-02-23T13:44:57.85,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Forkastet,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh./Forkastet,Forslag til folketingsbeslutning om skattebetalt tandlæge (borgerforslag).,Om skattebetalt tandlæge.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev forkastet. For stemte 10 (EL, ALT og UFG), imod stemte 83 (S, V, DF, SF, RV, KF, LA og Jens Rohde (UFG)), hverken for eller imod stemte 2 (NB).,Forslag til folketingsbeslutning om skattebetalt tandlæge (borgerforslag).,Om skattebetalt tandlæge.",2020
7726,7803,316,"Forslaget blev vedtaget. For stemte 54 (S, SF, RV, EL, ALT og UFG), imod stemte 41 (V, DF, KF, NB og LA), hverken for eller imod stemte 0.",True,,10690,1,216856.0,2021-02-23T13:46:28.35,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Vedtaget,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh/Vedtaget,"Forslag til folketingsbeslutning om fortsat ret til ophold for ægtefæller til og børn af udenlandske arbejdstagere, der opnår dansk indfødsret.","Om fortsat ret til ophold for ægtefæller til og børn af udenlandske arbejdstagere, der opnår dansk indfødsret.",2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev vedtaget. For stemte 54 (S, SF, RV, EL, ALT og UFG), imod stemte 41 (V, DF, KF, NB og LA), hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om fortsat ret til ophold for ægtefæller til og børn af udenlandske arbejdstagere, der opnår dansk indfødsret.,Om fortsat ret til ophold for ægtefæller til og børn af udenlandske arbejdstagere, der opnår dansk indfødsret.",2020
7727,7804,317,"Forslaget blev forkastet. For stemte 10 (DF og NB), imod stemte 85 (S, V, SF, RV, EL, KF, LA, ALT og UFG), hverken for eller imod stemte 0.",False,,10690,1,217173.0,2021-02-23T13:52:19.79,Møde i salen,Afholdt,Møde i salen,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,Endelig vedtagelse,2. (sidste) behandling,Behandlet/Forkastet,[7 '2. behandling' '2015-05-27T13:48:24.487'],Beslutningsforslag,[15 'B1 - Privat forslag' '2015-05-20T18:47:57.483'],2. beh./Forkastet,Forslag til folketingsbeslutning om forbud mod at bære islamisk tørklæde i offentlige institutioner.,Om forbud mod at bære islamisk tørklæde i offentlige institutioner.,2020-10-06T12:00:00,2021-10-05T12:00:00,samling,"Forslaget blev forkastet. For stemte 10 (DF og NB), imod stemte 85 (S, V, SF, RV, EL, KF, LA, ALT og UFG), hverken for eller imod stemte 0.,Forslag til folketingsbeslutning om forbud mod at bære islamisk tørklæde i offentlige institutioner.,Om forbud mod at bære islamisk tørklæde i offentlige institutioner.",2020
